"vendorNumber","brand","PurchasePrice","ActualPrice","TotalSalesQuantity","TotalSalesDollars","TotalSalesPrice","TotalExciseTax","TotalQuantityPurchase","TotalPurchaseDollars","freightCost","GrossProfit","profitmargin","stockturnover","salestoPurchaseRatio"
4425,6595,4.48,6.95,62368,502198.46,109537.96,6997.39,63188,283082.24,144929.24,219116.22,43.6314002237283,0.987022852440337,1.77403732569023
1392,35472,5.88,8.99,46764,469543.36,127217.47,10501,47207,277577.16,79528.99,191966.2,40.8835937963216,0.990615798504459,1.69157779408075
8004,5105,14.81,25.99,17355,390990.45,199774.49,31890.83,18007,266683.67,50293.62,124306.78,31.7927918699805,0.963791858721608,1.46612070397861
8004,5153,10.44,15.99,25465,381031.35,176397.61,20051.86,25499,266209.56,50293.62,114821.79,30.1344731870488,0.998666614377034,1.43132106149757
3960,4368,23.91,32.99,11114,379652.86,234036.58,20425.75,11035,263846.85,257032.07,115806.01,30.5031312025412,1.00715903942003,1.43891374863865
3960,3488,15.62,23.99,16745,387588.55,216983.09,13188.29,16740,261478.8,257032.07,126109.75,32.5370163798698,1.00029868578256,1.48229435808945
3960,8111,0.77,0.99,334939,331589.61,21424.59,17579.29,337660,259998.2,257032.07,71591.41,21.5903658742504,0.991941598057217,1.27535348321642
6213,5921,14.81,21.99,17317,363394.83,188150.98,13638.27,17419,257975.39,9621.58,105419.44,29.0096146937478,0.994144325162179,1.40864145994701
1392,40096,10.52,16.99,24253,443383.47,199192.95,10913.85,24452,257235.04,79528.99,186148.43,41.9836197321474,0.991861606412563,1.72365114021791
17035,2756,22.89,29.99,10632,316023.68,194946.5,8376.85,11220,256825.8,123780.22,59197.88,18.7321026069945,0.947593582887701,1.23049818203623
9165,15094,9.08,14.99,25366,368418.66,107099.35,2840.41,28274,256727.92,68054.7,111690.74,30.316254882421,0.897149324467709,1.43505490170294
8112,8612,45.79,67.99,5516,351316.84,244095.86,10139.19,5583,255645.57,48347.26,95671.27,27.2321901790987,0.987999283539316,1.37423402251797
9815,6349,4.63,6.99,54842,383345.58,101103.36,12318.42,55151,255349.13,27100.41,127996.45,33.3893115449512,0.994397200413411,1.50126056822673
12546,3351,13.27,16.99,18722,314369.78,174230.35,34401.58,19227,255142.29,123880.97,59227.49,18.8400710780788,0.973734852030998,1.23213513526119
3664,8021,31.49,39.99,6976,305773.24,207326.89,5497.84,8081,254470.69,30234.42,51302.55,16.7779724608995,0.863259497586932,1.20160494711591
9165,3788,19.99,27.99,12119,332234.81,198765.83,4756.57,12664,253153.36,68054.7,79081.45,23.8028790541244,0.956964624131396,1.31238554368783
11567,8107,26.71,36.99,9109,323428.91,210310.83,16742.88,9472,252997.12,20964.81,70431.79,21.776590719735,0.96167652027027,1.27838969076012
8112,2692,26.31,41.99,9337,334079.63,208416.15,7356.72,9588,252260.28,48347.26,81819.35,24.4909724067882,0.973821443471005,1.32434495831052
1128,1237,33.83,44.99,6658,303998.42,179485.9,5246.55,7418,250950.94,68601.68,53047.48,17.4499196410297,0.897546508492855,1.21138585892525
480,3851,12.02,15.99,20370,303207.3,131327.43,8002.79,20841,250508.82,89286.27,52698.48,17.3803467132882,0.977400316683461,1.21036576676222
3664,8480,11.19,14.99,21500,329242,131701,39505.41,22379,250421.01,30234.42,78820.99,23.940138256966,0.960722105545377,1.31475390183915
17035,2645,21.89,31.99,10418,325119.82,188947.77,8208.39,11427,250137.03,123780.22,74982.79,23.0631248504013,0.911700358799335,1.2997668517932
3089,812,17.03,22.99,14479,313344.21,150325.84,15202.95,14663,249710.89,8549.55,63633.3199999999,20.3078014430201,0.987451408306622,1.2548279732614
1392,40097,10.59,16.99,23511,426705.89,183298.41,10579.95,23567,249574.53,79528.99,177131.36,41.5113463749001,0.997623795985913,1.70973332094425
9552,40425,6.42,13.99,37020,451247.84,112547.09,4149.3,38456,246887.52,55551.82,204360.32,45.2878223195484,0.962658622841689,1.82774665969345
12546,3696,7.6,10.49,32157,341285.93,141623.07,59081.19,32485,246886,123880.97,94399.93,27.6600708385488,0.989903032168693,1.38236242638303
8112,821,27.99,38.99,8616,331221.84,188002.23,9046.8,8781,245780.19,48347.26,85441.65,25.7958986037877,0.981209429449949,1.3476344045466
12546,2788,31.24,44.99,7748,346877.52,221250.89,6104.98,7861,245577.64,123880.97,101299.88,29.2033568505679,0.985625238519272,1.41249634942334
1128,171,36.76,49.99,6590,338434.1,236839.04,12113.66,6664,244968.64,68601.68,93465.46,27.6170338627225,0.988895558223289,1.38154051065475
480,3436,18.79,26.99,12094,312799.06,182038.84,22225.65,12950,243330.5,89286.27,69468.56,22.2086856654876,0.933899613899614,1.28549055708183
4425,39335,8.75,14.99,25987,362244.09,128359.86,2906.53,27503,240651.25,144929.24,121592.84,33.5665490084324,0.944878740501036,1.50526577360392
12546,4678,16.78,24.99,14254,329579.46,163977.29,11227.39,14303,240004.34,123880.97,89575.1199999999,27.1786111913649,0.996574145284206,1.37322291755224
4425,32826,22.41,34.99,10274,348353.42,127288.02,1147.88,10641,238464.81,144929.24,109888.61,31.545150324633,0.965510760266892,1.4608168811155
3960,2748,240.59,319.99,964,307040.36,225202.97,1772.12,991,238424.69,257032.07,68615.67,22.3474431830395,0.972754793138244,1.28778760286948
1128,8526,20.43,27.99,12449,355263.51,221828.39,9806.76,11634,237682.62,68601.68,117580.89,33.0968103084947,1.07005329207495,1.49469704600193
8112,115,21.37,27.99,10255,287037.45,136171.35,10767.75,11119,237613.03,48347.26,49424.42,17.2188054206864,0.922295170428995,1.20800382874626
3960,4734,11.9,16.99,18637,280600.63,138684,14677.03,19847,236179.3,257032.07,44421.33,15.83080194795,0.939033607094271,1.18808307925377
1392,8498,5.84,8.99,39910,402153.9,124011.33,8958.21,40293,235311.12,79528.99,166842.78,41.487296281349,0.990494626858263,1.70903058045026
3960,4429,17.31,22.99,13116,301339.84,174606.04,24103.19,13569,234879.39,257032.07,66460.45,22.0549828393086,0.966615078487729,1.282955648003
10000,24327,13.1,19.99,15704,323546.96,125859.5,1754,17856,233913.6,17587.59,89633.36,27.7033540973465,0.879480286738351,1.38319003255903
3664,4218,12.31,16.99,16583,286511.17,165062.82,13062.31,18993,233803.83,30234.42,52707.34,18.3962600829839,0.873111146211762,1.2254340315982
3664,2398,16.4,20.99,13347,300055.53,174270.02,10514.58,14238,233503.2,30234.42,66552.33,22.1800044811705,0.937420986093553,1.2850167792133
10754,2531,46.37,63.99,4102,288456.98,204948.87,3233.6,5011,232360.07,28720.52,56096.91,19.44723611819,0.818599082019557,1.24142233215888
1128,5299,15.26,21.99,15234,349220.66,136423.8,27990.82,15196,231890.96,68601.68,117329.7,33.5975826859728,1.00250065806791,1.50596927107465
10754,43223,5.93,8.99,38054,365707.74,100440.71,4262.96,38980,231151.4,28720.52,134556.34,36.7934077632593,0.976244227809133,1.58211345464488
1392,3804,7.63,12.99,29953,308911.47,143881.53,23583.08,30170,230197.1,79528.99,78714.37,25.4812066382644,0.992807424593968,1.34194336071132
1392,6565,5.99,10.99,37769,352579.31,95914.87,4231.89,38180,228698.2,79528.99,123881.11,35.1356720279474,0.98923520167627,1.54167942729764
1392,29248,6.53,9.99,33858,360783.42,101906.47,3792.69,34803,227263.59,79528.99,133519.83,37.0083054260088,0.972847168347556,1.58751087228711
8892,12771,8.44,12.99,25372,339061.28,109807.91,2839.34,26874,226816.56,11595.97,112244.72,33.1045526637545,0.944109548262261,1.49487003947154
3960,1380,34.05,49.99,6486,315297.14,208791.13,11921.34,6655,226602.75,257032.07,88694.39,28.1304137424145,0.974605559729527,1.39140915103634
9815,11826,4.72,6.99,46616,350764.84,84403.3,5225.62,47943,226290.96,27100.41,124473.88,35.4864187642068,0.972321298208289,1.55006121322743
12546,8066,7.13,8.99,31254,285991.46,109083.44,57425.27,31564,225051.32,123880.97,60940.14,21.3083775298745,0.990178684577367,1.27078330400373
9815,14706,4.6,8.99,47545,422212.55,95398.91,5332.48,48442,222833.2,27100.41,199379.35,47.2225067682143,0.981483010610627,1.89474705744027
8664,3680,18.93,24.99,11749,297848.51,165749.74,21591.1,11728,222011.04,18544.49,75837.47,25.4617590667148,1.00179058663029,1.34159323788583
12546,1278,26.71,35.99,7868,277415.32,195511.55,14462.48,8275,221025.25,123880.97,56390.07,20.3269487784597,0.950815709969788,1.25512953836722
7239,5124,51.53,66.99,4150,279734.5,204523.7,7629.18,4269,219981.57,16978.67,59752.93,21.3605865561809,0.972124619348794,1.27162698220583
8004,1398,40.59,56.99,5339,302732.61,164770.9,4205.64,5415,219794.85,50293.62,82937.76,27.3963746422957,0.985964912280702,1.3773416893071
3960,3397,18.24,24.99,12058,305545.42,136362.61,9498.55,12012,219098.88,257032.07,86446.54,28.2925333981442,1.0038295038295,1.39455491511413
1128,3614,15.99,19.99,13788,287664.12,146053.64,25337.75,13694,218967.06,68601.68,68697.06,23.8809970461384,1.00686432014021,1.31373239426971
12546,1358,42.85,64.99,4775,296925.25,229111.24,8778.35,5105,218749.25,123880.97,78176,26.3285119739732,0.93535749265426,1.35737722529334
12546,4269,9.22,11.99,23702,292863.98,148820.73,43549.61,23661,218154.42,123880.97,74709.56,25.5099858985731,1.00173280926419,1.34246182130988
3960,2723,21.42,29.99,9306,289581.94,166336.26,17103.1,10153,217477.26,257032.07,72104.68,24.8995776463132,0.916576381365114,1.33155043428449
3252,40545,9.93,14.99,21477,321940.23,103565.91,2403.61,21850,216970.5,61966.91,104969.73,32.6053472720697,0.982929061784897,1.48379724432584
9815,31465,10.38,15.99,20846,347563.54,181829.67,15634.5,20812,216028.56,27100.41,131534.98,37.8448729115833,1.00163367288103,1.60887773357375
1128,2062,44.11,59.99,5017,314043.83,223516.4,9222.25,4886,215521.46,68601.68,98522.37,31.3721718398352,1.02681129758494,1.45713484865962
7245,8472,14.99,20.99,14364,331230.36,189127.8,11313.6,14375,215481.25,38994.78,115749.11,34.9451994678266,0.999234782608696,1.53716557705137
1392,28947,5.91,8.99,35634,357635.66,119032.39,7996.23,36313,214609.83,79528.99,143025.83,39.9920494505498,0.981301462286234,1.66644584733141
8352,8626,11.67,15.99,18180,326500.2,182883.13,33405.66,18389,214599.63,10261.6,111900.57,34.2727416399745,0.98863450976127,1.52143878346855
480,5315,19.22,28.99,11624,307571.76,174993.25,9155.84,11165,214591.3,89286.27,92980.46,30.2304932026269,1.04111061352441,1.43329091160732
12546,273,17.31,21.99,10442,235543.58,131726.72,19190.54,12365,214038.15,123880.97,21505.43,9.13012785149992,0.844480388192479,1.1004747518141
3960,567,20.71,28.99,10206,295871.94,134252.69,10716.3,10321,213747.91,257032.07,82124.03,27.7566132158393,0.98885766883054,1.3842097450216
3960,3072,18.24,24.99,11265,283914.35,104525.02,8874.12,11614,211839.36,257032.07,72074.99,25.3861736823095,0.969950060272085,1.34023417555642
4425,13665,8.96,12.99,23175,312371.37,104057.86,2592.83,23640,211814.4,144929.24,100556.97,32.1914809286139,0.980329949238579,1.47474095245649
3252,33149,4.79,8.99,43685,382832.11,101927.57,4894.99,43995,210736.05,61966.91,172096.06,44.9534026808775,0.992953744743721,1.81664271490331
3960,2287,29.22,38.99,6790,276954.1,164737.73,5349.8,7176,209682.72,257032.07,67271.38,24.289721654238,0.946209587513935,1.3208246249381
4425,36770,6.13,9.99,33726,326204.5,101508.53,7569.74,34120,209155.6,144929.24,117048.9,35.8820617128212,0.988452520515827,1.5596259435559
8004,5891,11.84,15.99,18252,291849.48,161690.88,33539.21,17651,208987.84,50293.62,82861.64,28.3919094185126,1.03404906237607,1.39649024555687
8004,3612,6.81,9.99,30650,284147.5,106645.45,56313.44,30304,206370.24,50293.62,77777.26,27.3721429891166,1.01141763463569,1.37688215122491
9819,32648,5.3,7.99,38957,344974.43,105214.95,8746.09,38916,206254.8,14836.57,138719.63,40.2115687240936,1.00105355123857,1.67256437183523
3960,3513,17.98,24.99,11526,290943.74,129614.09,9080.47,11424,205403.52,257032.07,85540.22,29.4009487882434,1.00892857142857,1.41644963046398
8664,3427,17.85,24.99,11516,291064.84,171474.33,21163.47,11462,204596.7,18544.49,86468.14,29.707518091158,1.00471121968243,1.42262724667602
4425,46202,6.05,9.99,33442,322375.46,97743.69,7506.9,33781,204375.05,144929.24,118000.41,36.6034095771434,0.989964773097303,1.57737189544418
8112,8537,9.39,13.99,20903,312343.97,91170.86,2340.12,21737,204110.43,48347.26,108233.54,34.6520344221789,0.961632239959516,1.53026952125866
9815,15393,4.51,6.99,44465,335460.35,90082.77,4981.88,45251,204082.01,27100.41,131378.34,39.1635971285429,0.982630218116727,1.6437526757013
12546,3726,3.78,4.99,53667,276249.33,90540.51,42245.65,53960,203968.8,123880.97,72280.53,26.164961196467,0.994570051890289,1.35437052137386
1392,44208,10.95,16.99,18429,333084.71,161168.69,8293.05,18622,203910.9,79528.99,129173.81,38.7810686356633,0.98963591450972,1.63348163339969
7245,8473,24.44,41.99,8205,306667.95,200539.13,15080.04,8333,203658.52,38994.78,103009.43,33.5898909553476,0.984639385575423,1.5057948471785
3252,19848,5.33,9.99,35495,335379.21,98377.78,3974.3,38169,203440.77,61966.91,131938.44,39.3400771622069,0.929943147580497,1.64853490281225
8004,5101,10.39,13.99,18265,258455.35,128510.37,14385.03,19547,203093.33,50293.62,55362.02,21.4203420436064,0.93441448815675,1.27259398425345
8673,8838,7.71,12.99,25737,344457.47,120603.89,2878.1,26317,202904.07,15919.7,141553.4,41.0945943486144,0.977961013793366,1.69763706563402
480,4226,7.68,13.99,25990,300152.1,156776.33,20464.31,26107,200501.76,89286.27,99650.34,33.1999476265533,0.995518443329375,1.49700481432183
3664,2517,46.42,68.99,4263,299856.37,216487.3,3360.3,4316,200348.72,30234.42,99507.65,33.1851045885735,0.987720111214087,1.49667225226096
2000,26948,11.53,18.99,15055,295359.45,91524.68,1684.8,17364,200206.92,19016.59,95152.53,32.2158407323686,0.867023727251785,1.47527093469097
3960,4265,8.26,10.99,24042,264221.58,145342.75,9442.78,24219,200048.94,257032.07,64172.64,24.2874332974619,0.992691688343862,1.32078470398294
1128,8288,7.94,11.99,24819,317622.81,100515.05,2777.41,25153,199714.82,68601.68,117907.99,37.1220158904834,0.98672126585298,1.59038177537351
3960,1003,16.66,25.99,9310,214036.9,62120.98,7330.04,11973,199470.18,257032.07,14566.72,6.80570499759621,0.777582894846738,1.07302705597398
3960,822,19.99,26.99,9900,267201,143883.69,10395,9976,199420.24,257032.07,67780.76,25.3669559619912,0.992381716118685,1.33988907043738
3960,305,22.21,27.99,8826,247039.74,139698.09,9267.3,8946,198690.66,257032.07,48349.08,19.5713774633992,0.986586183769282,1.24333846392176
10000,6575,5.84,9.99,31723,314527.77,91508.11,3552.37,33825,197538,17587.59,116989.77,37.1953706981104,0.937856614929786,1.59223931597971
480,4223,14.92,19.99,13505,288560.95,168313.87,24818.01,13236,197481.12,89286.27,91079.83,31.5634634554676,1.02032336053188,1.46120778533158
1590,32906,6.42,9.95,30852,329861.74,98076.99,3455,30724,197248.08,7259.75,132613.66,40.2028013312487,1.00416612420258,1.67231914247277
11567,8258,21.05,27.99,9285,278457.15,163505.48,7314.69,9347,196754.35,20964.81,81702.8,29.3412469387121,0.993366855675618,1.41525282668464
8664,3694,13.48,16.99,14539,265312.61,145786.31,11450.12,14577,196497.96,18544.49,68814.65,25.937195371151,0.997393153598134,1.35020541689084
11567,3834,10.23,12.99,19245,253062.55,143069,15156.72,19183,196242.09,20964.81,56820.46,22.4531286830074,1.00323202835844,1.28954267659909
3960,4478,13.53,17.99,14711,264650.89,154624.05,11587.62,14485,195982.05,257032.07,68668.8399999999,25.9469522282732,1.01560234725578,1.35038331316567
8673,35464,28.44,45.99,6091,306724.45,151379.35,678.34,6878,195610.32,15919.7,111114.13,36.2260426255553,0.885577202675196,1.56803817917173
12546,8451,12.59,16.99,15472,269353.28,158243.17,28432.46,15519,195384.21,123880.97,73969.0699999999,27.4617298144652,0.996971454346285,1.37858263981516
2000,10058,9.26,13.99,21018,293349.46,113447.03,2348.27,21097,195358.22,19016.59,97991.24,33.4042680698986,0.996255391761862,1.50159773159276
4425,6983,8.27,11.99,25703,408147.97,131706.89,2876.24,23576,194973.52,144929.24,213174.45,52.2296974795685,1.09021886664404,2.09335077912119
8320,2834,12.3,15.99,15753,266925.97,133828.01,28945.91,15744,193651.2,3151.92,73274.77,27.4513454048701,1.00057164634146,1.37838531338819
9815,6725,8.44,14.99,22806,312013.94,154616.67,17104.5,22825,192643,27100.41,119370.94,38.2582073095837,0.999167579408543,1.61964846892957
7153,14393,6.5,10.99,28294,328398.06,88746.93,3169.08,29622,192543,15884.82,135855.06,41.3690202676593,0.955168455877388,1.7055829606893
4425,3295,7.93,9.99,23984,262992.16,137105.7,9421.8,24207,191961.51,144929.24,71030.65,27.0086568360061,0.990787788656174,1.3700254806289
12546,1396,10.44,15.99,18275,272761.25,142786.86,33580.2,18373,191814.12,123880.97,80947.13,29.6769170840799,0.99466608610461,1.42200819209764
3960,5491,1.46,1.99,130060,258819.4,36721.47,6816.82,131272,191657.12,257032.07,67162.28,25.9494767393789,0.990767261868487,1.35042935008102
9815,11828,3.97,6.99,47866,361343.84,85489.97,5366.67,48254,191568.38,27100.41,169775.46,46.9844622230173,0.991959215816305,1.88623947229705
1128,1955,9.62,12.99,19712,239666.88,128304.5,7740.88,19908,191514.96,68601.68,48151.92,20.0911865669549,0.990154711673699,1.25142641598338
8004,3960,9.52,11.99,20143,258592.57,106833.89,37013.12,20108,191428.16,50293.62,67164.41,25.9730625671109,1.00174060075592,1.35085961229529
12546,4199,16.92,23.99,9217,208875.83,130690.44,16938.88,11313,191415.96,123880.97,17459.87,8.35897097332899,0.814726420931672,1.09121428537098
4425,35414,6.13,9.99,31008,301591.72,102776.72,6957.13,31177,191115.01,144929.24,110476.71,36.6312145439536,0.994579337332008,1.57806401496146
1392,6650,7.38,14.99,26137,341002.63,95289.08,2927.88,25851,190780.38,79528.99,150222.25,44.0531059833761,1.01106340180264,1.78740932374702
3960,597,21.53,27.99,8747,244828.53,134128.08,9184.35,8861,190777.33,257032.07,54051.2,22.0771655983067,0.987134634917052,1.28332087465529
2561,2656,19.52,24.99,9282,238229.18,144569.04,17059.01,9746,190241.92,9654.5,47987.26,20.1433174559053,0.952390724399754,1.25224335414613
7245,415,13.04,20.99,14561,289524.39,139974,15289.05,14539,189588.56,38994.78,99935.83,34.517240499151,1.00151317146984,1.52711951607207
480,443,24.45,33.99,7705,273863.95,171470.85,6070.72,7748,189438.6,89286.27,84425.35,30.827478388448,0.994450180691791,1.44566075762807
3664,2374,31.24,39.99,5118,214992.82,147454.06,9407.61,6041,188720.84,30234.42,26271.98,12.219933670343,0.847210726700877,1.13921080469968
3960,2958,40.73,54.99,4161,247565.39,186518.71,3280.23,4598,187276.54,257032.07,60288.85,24.3526972813122,0.90495867768595,1.32192419830055
660,4359,7.71,13.49,24253,260198.97,99046.77,44562.55,24276,187167.96,17932.33,73031.01,28.0673709046581,0.999052562201351,1.3901896991344
12546,3706,13.07,16.99,13896,233895.04,144497.14,25536.48,14304,186953.28,123880.97,46941.76,20.0695833481548,0.971476510067114,1.2510881863105
4425,36771,5.97,9.99,31154,303929.88,101533.08,6990.93,31192,186216.24,144929.24,117713.64,38.7305256067617,0.998781738907412,1.63213412535878
9815,27351,10.38,17.99,17977,299322.23,164743.67,13482.75,17916,185968.08,27100.41,113354.15,37.8702744530535,1.0034047778522,1.60953551813838
3960,2244,17.9,23.99,7615,176577.85,85513.21,5996.56,10379,185784.1,257032.07,-9206.25,-5.21370602258437,0.733693034010984,0.950446512914722
9165,41213,12.07,19.99,13578,224192.78,90674.87,1516.1,15385,185696.95,68054.7,38495.83,17.1708607208493,0.882547936301592,1.20730458954765
12546,1476,16.05,21.99,15044,342245.56,91723.62,27640.28,11569,185682.45,123880.97,156563.11,45.7458410855644,1.3003716829458,1.84317667070851
3960,381,14.5,21.99,12056,241001.44,51471.25,9492.7,12796,185542,257032.07,55459.44,23.0120782680801,0.942169427946233,1.29890504575783
3960,1892,0.72,0.99,253371,250837.29,20741.49,13295.86,254824,183473.28,257032.07,67364.01,26.8556600974281,0.994298025303739,1.36715978479264
9165,3658,41.9,58.99,4046,237481.54,177530.78,3190.32,4345,182055.5,68054.7,55426.04,23.3390940617953,0.931185270425777,1.30444584206465
8004,5661,10.31,13.99,17280,240509.2,123683.12,13608.5,17654,182012.74,50293.62,58496.46,24.321921988847,0.978814999433556,1.32138662381545
17035,8143,23.02,40.49,6414,238310.5,116541.87,714.47,7892,181673.84,123780.22,56636.66,23.7659104403709,0.81272174353776,1.31174912139249
480,4267,15.62,19.99,11043,240837.57,152710.44,20295.09,11630,181660.6,89286.27,59176.97,24.5713199979555,0.949527085124678,1.32575566743697
